rhoe,alpha,beta,A,B,lamda,kappa,Fn3,F2,Fe,etha,rhom,lattice_constant,fe,cohesive,poisson ratio,C12,C11,bulk_modulus,C44,surface100,surface110,surface111,VFE,density298.15,,
11.90457018,8.94687456,4.176398092,0.2131629054,0.5448863858,0.9960500292,0.5409747092,-1.980228483,1.62562848,-1.414567677,1.338992674,0.717947152,3.890132649,1.210475528,-3.765012448,0.4657957495,163.954321,188.033264,171.9806353,42.64564874,1433.787004,1488.1869,1304.409501,1.05220387,21.672372,[],[]
11.9045088,8.947967294,4.096028178,0.2112000089,0.54481536,0.9754082757,0.5404252801,-1.98548131,1.625989244,-1.36252651,1.34908575,0.7676288934,4.007807699,1.20998976,-3.744566995,0.4654193037,145.2192504,166.7988573,152.4124527,38.32410437,1375.373002,1471.284151,1255.040195,1.076867342,19.831035,[],[]
11.9045088,8.946874627,4.09628776,0.2112000535,0.5448153671,0.9754465485,0.5405471047,-2.033262259,1.625628516,-1.362525128,1.33899264,0.7179446415,3.890130241,1.20999316,-3.748366721,0.4648639056,157.2425482,181.0124687,165.165855,42.2703381,1465.079415,1567.245243,1337.0701,1.109248318,21.738911,[],[]
11.9045706,8.988479531,4.0960272,0.2154554019,0.5479620231,0.975408,0.54042528,-1.980229421,1.637251373,-1.368398572,1.339027425,0.7200316028,3.894785018,1.285169089,-3.665782771,0.4648279003,150.8000646,173.6212201,158.4071164,39.07803973,1340.853107,1508.000197,1249.735265,0.6420517276,20.821297,[],[]
11.92242817,8.94687456,4.096027335,0.2112,0.5448356542,0.9812791435,0.5404254265,-1.980862031,1.62562848,-1.362558422,1.338992649,0.7179545261,3.890144536,1.211202742,-3.750341807,0.4649037465,157.8785683,181.7155293,165.824222,42.43330429,1466.622007,1569.585524,1338.374035,1.111955846,21.745056,[],[]
11.9045088,8.947118558,4.130462826,0.2112456615,0.54481536,0.9754080141,0.5516483276,-1.98022848,1.625710629,-1.36252512,1.345013254,0.71794464,4.165941822,1.20998976,-3.737336242,0.4652943384,130.0564187,149.4578757,136.523571,34.42373915,1267.537204,1355.70397,1155.136225,1.101318217,17.707001,[],[]
11.90450991,8.94687456,4.0960272,0.2112000003,0.545132118,0.975409279,0.5404315802,-1.980228487,1.625631394,-1.363085971,1.338993666,0.7343860449,3.89013024,1.20998976,-3.751137155,0.4649070377,157.5529676,181.3383695,165.4814349,42.2953187,1466.207066,1568.90071,1338.05795,1.111079993,21.742755,[],[]
12.05929429,8.950902602,4.09972964,0.2117292205,0.54481536,1.017362017,0.54042528,-1.987128644,1.706840564,-1.36252512,1.383706572,0.7179448818,3.890477327,1.21007698,-3.753654343,0.4650365559,168.1792146,193.4680848,176.608838,44.28919493,1473.224747,1600.316103,1430.99144,1.050230905,21.637895,[],[]
11.9059083,8.946881857,4.33166167,0.2112,0.5448160224,0.975408,0.5404252808,-1.98022848,1.62562848,-1.362526085,1.33899264,0.71794464,3.890130468,1.221101354,-3.6826768,0.4666226477,167.6706381,191.6574805,175.6662523,42.52995583,1390.925065,1486.716939,1259.801369,1.122243443,21.917285,[],[]
11.9045088,9.254483993,4.096037029,0.2112023382,0.5674229624,0.9760033753,0.5418278096,-1.980264017,1.626843443,-1.406392578,1.339571981,0.7181298582,3.931686309,1.209989809,-3.947841588,0.4622257236,162.693296,189.2847262,171.5571061,46.03940385,1530.833322,1639.096881,1404.047761,1.232948477,21.146909,[],[]
11.9045088,8.94687456,4.107830745,0.2127599927,0.5458617816,0.9755699596,0.5408612388,-1.98022848,1.625628865,-1.36252523,1.340953805,0.7179908346,3.891480026,1.213825229,-3.738550262,0.4650131845,157.6348617,181.3552293,165.5416509,42.12091735,1455.294289,1557.310174,1328.440642,1.081323592,21.65996,[],[]
11.90981547,8.946921646,4.096027209,0.2112000051,0.5448153604,0.975408,0.54042528,-1.980390048,1.657405348,-1.379166215,1.33899264,0.71794464,3.89013024,1.209989763,-3.763022087,0.4651366384,157.8984312,181.5683365,165.7883996,42.06275142,1461.860845,1564.36481,1334.121712,1.09146653,21.70842,[],[]
12.31083642,8.946874563,4.0960272,0.2112111789,0.54481536,0.9916534392,0.5404263695,-1.98022858,1.62562848,-1.362671853,1.449436632,0.7179446641,4.000666158,1.20998976,-3.760829355,0.4687498473,161.7392991,183.3046514,168.9277499,38.30650186,1414.415005,1536.931908,1286.462692,1.007549645,19.860823,[],[]
11.90451836,8.960465071,4.096082888,0.2112,0.5448194297,0.9754081607,0.5689959103,-2.00008116,1.62596552,-1.36252512,1.338999312,0.7240292457,3.890132343,1.210008673,-3.748025296,0.4644195217,157.4418016,181.565915,165.4831727,42.55961495,1465.599847,1568.406792,1524.820787,1.10869487,21.7323,[],[]
11.90450889,8.946875409,4.096028557,0.222054207,0.54481536,0.9754080007,0.5404552371,-1.982428393,1.625628482,-1.364431619,1.355999266,0.71794464,3.890207363,1.210335751,-3.681460168,0.4641956562,155.4507444,179.431201,163.4442299,42.20854121,1446.935583,1609.500101,1327.299906,0.9643575116,21.382881,[],[]
11.95940418,9.064115488,4.189128163,0.2112004016,0.5449011192,0.9773670441,0.54042528,-1.98022848,1.629561192,-1.36252512,1.338992758,0.7185997528,3.89013024,1.20998976,-3.734919954,0.4638831687,162.6661079,187.9956942,171.1093034,44.54161244,1464.688912,1569.499866,1332.709681,1.169229749,21.851303,[],[]
11.90482954,8.94687456,4.097073048,0.2113639994,0.5535474526,0.975408,0.5404252941,-2.113056559,1.62562848,-1.362531459,1.339144971,0.759537102,3.904645702,1.209990241,-3.809151632,0.4649813498,159.1278922,183.0963546,167.1173796,42.70593773,1486.404998,1589.299648,1355.87456,1.179463595,21.629965,[],[]
11.9045088,8.947937905,4.0960272,0.2112,0.5448154422,0.9754157859,0.5445487917,-1.980234983,1.625645568,-1.471126494,1.33899264,0.7179463878,3.890130256,1.239850486,-3.804923852,0.4668552245,158.1639555,180.621919,165.6499433,39.24815486,1388.182202,1544.474713,1275.747162,0.7838190212,21.197848,[],[]
11.9045088,8.94687456,4.096027202,0.2112,0.54481536,0.9788361015,0.54042528,-1.98022848,1.625797862,-1.36252512,1.338993003,0.7179664683,3.958486663,1.209989774,-3.749022776,0.4649396812,149.6702616,172.2430266,157.1945166,40.16959741,1415.059458,1513.866818,1291.443489,1.108693666,20.630532,[],[]
11.90519189,8.948977175,4.10271774,0.2112052255,0.5448578589,0.9754080035,0.5406591052,-1.981425497,1.62562848,-1.362816632,1.366799589,0.71794464,3.890130964,1.216584288,-3.729080511,0.466283443,160.1437508,183.3034661,167.8636559,40.9466222,1437.258084,1500.295498,1312.398797,0.9816524297,21.524551,[],[]
11.99757647,8.946877153,4.096051232,0.2112000013,0.5501061792,0.9754257246,0.5584720851,-1.980231038,1.645021001,-1.389771238,1.33899264,0.7179446465,3.890826067,1.210031231,-3.819636169,0.4649450718,161.2027012,185.51073,169.3053774,43.13471489,1495.887058,1600.517869,1363.700655,1.172320345,21.851207,[],[]
11.90450913,9.138364819,4.0960272,0.2121181423,0.5448153855,0.975408,0.5404256941,-2.06479322,1.625628604,-1.362525459,1.339294481,0.7215447223,3.89013024,1.20998976,-3.745127071,0.4625062485,157.56903,183.1161618,166.0847406,44.50144886,1479.651065,1586.321769,1352.319706,1.098338192,21.619576,[],[]
11.90453387,8.946874575,4.153150867,0.2112,0.5803581251,0.975408,0.54042528,-1.98030582,1.627841453,-1.365909451,1.33899264,0.71794464,3.898445565,1.20998976,-3.993446676,0.4650254194,173.0814497,199.1163754,181.7597583,46.39643909,1583.801757,1692.304206,1615.490473,1.412021702,22.214464,[],[]
12.5473288,8.970920586,4.096027649,0.2112878079,0.5448170509,0.9757232595,0.5404393194,-1.98022848,1.62562848,-1.362525122,1.33900825,0.7182979744,3.890130244,1.210646751,-3.821840503,0.4622036576,164.1287613,190.9717633,173.0764286,47.76260167,1598.709803,1716.038204,1465.853341,1.443619967,22.391786,[],[]
11.91439007,8.94687456,4.0960272,0.211200152,0.5448153601,0.9754084711,0.542855235,-1.992049877,1.752560369,-1.36252512,1.338992642,0.7442968082,3.890164297,1.257732204,-3.693740049,0.4657095565,153.2099115,175.7717668,160.7305299,39.53404957,1377.803625,1519.102291,1267.816505,0.8348357328,21.256634,[],[]
11.9045088,8.946984367,4.096558298,0.2180496523,0.5453984731,1.001725358,0.5404252837,-1.980228508,1.625635737,-1.362540011,1.342467638,0.7179453132,3.89013024,1.209991083,-3.715986164,0.4639263827,157.767818,182.3029861,165.9462074,43.4151771,1460.175802,1605.087915,1335.14412,1.046219705,21.55976,[],[]
11.9045088,8.94689368,4.0960272,0.211498236,0.5448246597,1.0412913,0.5404252802,-1.984170311,1.626277855,-1.36252512,1.349209319,0.7179446403,3.890135906,1.228364743,-3.732248993,0.4631943776,162.920745,188.8122485,171.5512461,44.95382006,1429.447322,1556.10873,1306.970458,0.9568820647,21.46313,[],[]
11.90727754,9.433405811,4.096150245,0.2112000001,0.54481536,0.9754112489,0.5412168176,-1.980228481,1.62562848,-1.363573082,1.338992675,0.7191280074,4.06604384,1.209989921,-3.755380158,0.4591371683,139.1321711,163.8974695,147.3872706,41.95613804,1376.715578,1479.160105,1418.150233,1.102700829,18.835428,[],[]
12.15738876,8.94687456,4.116395481,0.2281497091,0.5448153617,0.9765017457,0.5850011229,-1.980244079,1.676829582,-1.432055536,1.339066864,0.7179489096,3.89013024,1.20998976,-3.732949654,0.4628330278,156.7534652,181.9290743,165.1453349,44.04513546,1478.361821,1550.630637,1352.119575,1.044409224,21.47785,[],[]
11.90451219,8.954371735,4.096027236,0.2112009962,0.5466496899,0.9754080001,0.5404279729,-1.98022848,1.625629578,-1.362527673,1.33899264,0.71794464,3.892671345,1.210166445,-3.761259493,0.4648193523,157.7232532,181.5983616,165.6816227,42.44198524,1470.374761,1572.75057,1341.722599,1.123103153,21.719438,[],[]
11.90450882,8.94687456,4.098023257,0.2112229959,0.5448156026,0.975408,0.54042528,-1.980228801,1.625666781,-1.372507689,1.3400728,0.728035227,3.890130305,1.209997992,-3.755750552,0.4650649125,157.6804609,181.3699741,165.5769653,42.09622985,1461.749301,1563.987906,1333.882069,1.093696526,21.713969,[],[]
11.93622551,8.947393872,4.0960272,0.2112,0.558979648,0.975488481,0.5404867616,-2.012957189,1.62562848,-1.362525152,1.33899264,0.7179447201,3.914934235,1.20998976,-3.853339852,0.4648497899,160.1581585,184.3792856,168.2318675,43.20759311,1506.376754,1611.119898,1374.408108,1.243258416,21.581369,[],[]
11.90465304,8.946874812,4.096030982,0.2137997742,0.5449827085,0.9754080501,0.547289254,-1.98022848,1.632460601,-1.36252512,1.409781082,0.71794464,3.89013024,1.209989761,-3.709220544,0.4674715814,164.7899048,187.7232989,172.4343695,40.26480168,1431.917402,1588.394177,1310.929759,0.8527721307,21.314064,[],[]
11.9045088,9.017388214,4.24528586,0.2112000173,0.54481536,0.9852649556,0.5404253277,-1.980553796,1.625628489,-1.36259641,1.338995339,0.7180387449,3.890297188,1.212172359,-3.71351892,0.4649216073,165.2475718,190.1834711,173.5595382,43.95596239,1433.147204,1534.131995,1467.670342,1.142589386,21.862883,[],[]
11.9045088,8.94687456,4.0960272,0.2198388324,0.5559599424,0.975408,0.5492211863,-1.980228481,1.628587283,-1.362525121,1.33899264,0.7179450473,3.890130651,1.209989786,-3.776251535,0.4638310654,158.0784303,182.7319252,166.2962619,43.75619204,1497.776012,1603.282145,1368.330492,1.132775099,21.700588,[],[]
11.90472512,8.947232343,4.096064014,0.2112002491,0.5448155027,0.9758428073,0.5404253645,-1.983182209,1.625628481,-1.365072723,1.340452732,0.7388010977,3.943545743,1.218570714,-3.739940919,0.4651884412,150.4192029,172.9319159,157.9234406,39.94724735,1408.344971,1531.711419,1427.711365,1.051949549,20.764422,[],[]
11.94634756,8.946874692,4.104939432,0.2113204207,0.54481536,0.9754087832,0.54042528,-1.98022848,1.625639689,-1.362534899,1.338996915,0.7182014147,3.89013024,1.2100502,-3.750523357,0.4647712082,157.9487784,181.8932247,165.9302605,42.60915685,1471.197055,1574.606596,1342.017462,1.134937603,21.792248,[],[]
11.90450884,9.001173142,4.096027204,0.2112,0.5449356375,1.008700866,0.5405121867,-1.980238621,1.62562848,-1.36252512,1.427569324,0.71794464,3.890623806,1.20998976,-3.723636016,0.4682535231,170.5695677,193.6979909,178.2790421,40.59773322,1431.408783,1560.932734,1311.000242,0.802031596,21.242609,[],[]
11.90451455,8.94688647,4.096775545,0.2123997915,0.54481536,0.9799059089,0.5414820018,-2.005775663,1.650506645,-1.362732812,1.338992705,0.7206929537,3.890130242,1.20998976,-3.742143555,0.4647663366,157.1431042,180.9689573,165.0850553,42.38698082,1463.477483,1566.247588,1336.170116,1.09912749,21.710226,[],[]
12.22570282,9.334462466,4.0960272,0.2112000026,0.5448215496,0.9754080071,0.5404252804,-1.980228661,1.625628701,-1.36252512,1.352204709,0.7179446432,3.89637038,1.210885464,-3.783255906,0.4600775437,161.9836314,190.0953465,171.3542031,48.31625068,1545.539281,1660.250744,1410.407154,1.239001956,21.689893,[],[]
11.90835643,8.94687456,4.096027989,0.2112076826,0.5462047165,0.9754342804,0.54042528,-1.980458746,1.625868423,-1.362525315,1.33899264,0.71794464,3.89013024,1.270010445,-3.688311654,0.4658682705,152.7238367,175.1023888,160.183354,39.00193658,1362.381689,1518.891861,1256.010212,0.7676908757,21.146414,[],[]
11.9045088,8.952388884,4.169109176,0.2112,0.5448153608,0.975408,0.5404294256,-1.98022848,1.62562848,-1.383864697,1.339099464,0.7179594125,3.890152454,1.209991898,-3.74902958,0.4655809505,161.4038535,185.2680911,169.3585994,42.37325723,1443.83419,1544.343994,1382.858449,1.106917242,21.782566,[],[]
11.9045088,8.946874567,4.096027271,0.2112000001,0.5448164267,0.975408,0.5631751251,-1.981102478,1.690234815,-1.362525137,1.339016076,0.7188278695,4.029843803,1.233463258,-3.720318213,0.4652564862,139.7422571,160.613055,146.6991897,36.77345103,1322.735695,1381.842947,1210.097136,0.9730717342,19.333813,[],[]
11.91785758,8.965004733,4.122576333,0.2115984499,0.5732139396,0.9754130639,0.5404259573,-1.98022848,1.625630284,-1.370201539,1.33899264,0.7179446401,3.890133722,1.209990042,-3.951285092,0.464806431,169.8996379,195.6280884,178.475788,45.8217375,1570.858171,1678.8097,1433.53165,1.344142263,22.190021,[],[]
12.70859111,8.94687456,4.096207157,0.2112,0.5452465653,0.9754080003,0.54042528,-2.047327331,1.626519835,-1.362574098,1.343579008,0.7179473913,3.891988882,1.20998976,-3.842565958,0.4619995914,166.6763751,194.0953186,175.8160229,48.82877604,1631.391206,1751.107052,1580.709084,1.516487401,22.530382,[],[]
11.90454845,8.946946927,4.0960272,0.2112015362,0.54481536,0.9768762414,0.5407456658,-1.980230045,1.62562848,-1.36252512,1.338992644,0.7699134126,3.89013024,1.210238007,-3.748378147,0.4648830561,157.3245694,181.0929472,165.247362,42.27466009,1464.718181,1567.389902,1336.80372,1.107561297,21.736749,[],[]
11.90450941,8.94687456,4.283914562,0.2112000308,0.5448448716,0.9880905058,0.5435986236,-1.98022848,1.634562143,-1.363294448,1.374325024,0.71794464,3.909153692,1.210002315,-3.694997653,0.4676148317,169.3357193,192.7907742,177.1540709,41.53926555,1391.211453,1486.422946,1400.085941,1.0599492,21.461414,[],[]
12.02480945,8.948376038,4.096033347,0.21453334,0.54481536,0.9754080908,0.5404252873,-1.980281189,1.625628499,-1.36252512,1.338993256,0.7180108715,3.890130273,1.20998976,-3.743031169,0.4641294076,157.2745298,181.5846918,165.3779171,43.25439486,1485.707797,1590.998496,1356.235069,1.15158843,21.783685,[],[]
11.90549104,8.94687606,4.0960272,0.2112,0.5448153736,0.9755226691,0.54042528,-1.980228494,1.625684865,-1.362526703,1.339412403,0.7257982001,3.890244316,1.209989762,-3.748407167,0.4649334951,157.5535458,181.31975,165.4756138,42.25848561,1465.034933,1567.179999,1348.692189,1.108403055,21.736152,[],[]
11.9045088,9.097031788,4.098754987,0.2112325406,0.5489054564,0.975408,0.5404458935,-1.989283469,1.62562848,-1.41785774,1.33899264,0.7179446845,3.89013024,1.2128913,-3.821190661,0.4640707241,160.5524297,185.4130048,168.8392881,43.423927,1473.973381,1577.960271,1345.715529,1.054883891,21.581287,[],[]
11.9045088,8.946878952,4.140480631,0.211216108,0.5450464351,0.975408278,0.5404255286,-1.980340807,1.62562848,-1.36252512,1.338992658,0.7184273974,3.893580734,1.209995087,-3.739324233,0.4651065789,158.9279368,182.7742536,166.8767091,42.40485436,1453.223623,1555.087265,1324.151422,1.125741511,21.741587,[],[]
11.90497927,9.190063777,4.096027449,0.2112,0.54481536,0.996127976,0.5546856374,-1.98022848,1.625654212,-1.362931014,1.346855121,0.71794464,3.89013024,1.303821066,-3.646134155,0.4650420716,151.8356843,174.6631286,159.4448324,38.96461345,1322.131921,1390.669488,1244.014731,0.4994352383,20.652779,[],[]
11.97616402,8.94687456,4.0960272,0.2132185548,0.5448157645,0.975408,0.5405946988,-1.995584763,1.625628484,-1.397167128,1.33899264,0.7179457336,4.110798659,1.21162188,-3.77242512,0.4650422253,134.1011664,154.2622533,140.8215287,35.79879871,1313.513594,1405.169611,1306.62989,1.082751022,18.36802,[],[]
11.90450897,8.949795789,4.096400886,0.2112000095,0.5627450299,0.9756348598,0.54042528,-1.980228534,1.630826125,-1.362525698,1.339043713,0.7511129281,3.890139309,1.20998976,-3.876274022,0.4649186056,164.3969301,189.2067504,172.6668702,44.25025712,1533.660507,1639.210307,1411.203824,1.255687123,22.016796,[],[]
11.90452441,8.94687456,4.096042679,0.2114218645,0.5448153636,0.9754198186,0.5404252818,-1.98022848,1.62562848,-1.366995676,1.33899264,0.71794464,3.890372113,1.20998976,-3.750873621,0.4648886418,157.1769128,180.9189206,165.0909154,42.20448966,1463.996121,1566.285806,1335.912411,1.101866822,21.719237,[],[]
12.41654271,8.947039179,4.390479375,0.2112,0.5472241175,0.975408,0.5422763648,-1.98185661,1.62609811,-1.362525124,1.339786448,0.7179765542,3.89013024,1.210114452,-3.761042613,0.4645640059,178.7287519,205.9948807,187.8174615,48.23488882,1513.066955,1623.393652,1385.92249,1.471557629,22.678377,[],[]
11.91177514,8.946874593,4.101019862,0.2247878399,0.5448291728,0.9780067406,0.5404347389,-1.98023259,1.625629136,-1.36252512,1.338994318,0.7226364493,3.922312059,1.224311068,-3.655214954,0.4633281751,147.66159,171.0360371,155.4530724,41.07147332,1404.552057,1566.130096,1292.483428,0.92537185,20.761573,[],[]
11.9045088,8.978589195,4.096027201,0.2112006372,0.54481536,0.9754080016,0.54042528,-2.086405411,1.666046731,-1.362547518,1.395359128,0.7179446527,3.890130363,1.20998985,-3.728137874,0.4669385974,163.9380784,187.1532199,171.6764589,40.79230078,1440.40473,1595.021055,1316.362626,0.9219516962,21.4234,[],[]
11.9045088,8.946874561,4.096110443,0.2112,0.5448153602,0.9754080269,0.5404270054,-1.980229035,1.62562848,-1.36252512,1.360785947,0.7179447807,3.89013024,1.21503219,-3.734136859,0.4660053448,159.3672981,182.6186896,167.117762,41.17579943,1444.112988,1582.753851,1318.586548,1.008521353,21.567757,[],[]
11.90648546,8.957000578,4.0960272,0.2112635623,0.5455988898,0.9830335937,0.5761753488,-2.021977287,1.627273471,-1.363943131,1.338992849,0.730852428,3.891103179,1.209989767,-3.755809671,0.4644070414,158.3617521,182.6359891,166.4531645,42.78074961,1467.642006,1570.205527,1338.900756,1.113050897,21.727726,[],[]
12.10277863,8.946904783,4.096027218,0.211200091,0.5891423634,0.975408,0.5410145819,-1.98022848,1.625633113,-1.449576586,1.339207966,0.718077204,3.890131486,1.20998976,-4.166622983,0.465404362,179.7811851,206.509103,188.6904911,47.64089146,1659.963678,1774.064648,1722.13096,1.479505179,22.437283,[],[]
11.90451076,9.55539241,4.111573876,0.2166098238,0.5448180014,0.9754639695,0.5404252801,-1.980684271,1.727339736,-1.362529173,1.33899264,0.71794464,3.977234018,1.210017921,-3.721922229,0.4569494337,148.0348874,175.9285022,157.332759,46.55328123,1438.750924,1619.618945,1322.769022,1.063312771,19.966925,[],[]
11.90450881,8.946875029,4.0960272,0.2112,0.5516276635,0.9762176321,0.5404253062,-1.98545839,1.62562848,-1.375443996,1.339002911,0.7195206726,3.89013024,1.210468287,-3.807005213,0.4651840431,160.3666038,184.3713686,168.3681921,42.74349293,1486.406824,1589.825011,1355.668953,1.145971353,21.81114,[],[]
11.92841824,9.038008161,4.097477442,0.2112035157,0.5448154063,0.975408,0.5457577485,-1.980228483,1.625746993,-1.36252518,1.33899264,0.7179446407,3.890181797,1.20998976,-3.751748124,0.4637092425,157.8289911,182.5329785,166.0636535,43.51084995,1476.820184,1581.704631,1348.001675,1.122082755,21.719172,[],[]
11.90460382,8.94687456,4.214143728,0.2112000006,0.54481536,1.028078109,0.5404683949,-1.980252167,1.625628548,-1.36252512,1.341610842,0.71794464,3.890130248,1.209990565,-3.728368965,0.4633134168,168.5254063,195.2141276,177.4216468,46.55183578,1441.200121,1542.532327,1499.107449,1.134558971,21.860416,[],[]
11.9045088,8.947621082,4.096029487,0.2118989567,0.5448759974,0.9754100544,0.54042528,-1.98022848,1.64067688,-1.362627874,1.338992641,0.7179511779,3.901147116,1.247821507,-3.700698729,0.4654363678,152.1742687,174.7754053,159.7079809,39.70401051,1386.808307,1540.190697,1273.255361,0.8830005598,21.150216,[],[]
11.9045088,8.94687456,4.200945692,0.2112539262,0.5448154686,0.9754080024,0.5413405303,-1.980228615,1.625628984,-1.36252512,1.339173944,0.7248613896,3.890953864,1.20998976,-3.723423181,0.4654745805,162.1907733,186.2509678,170.2108382,42.76067091,1440.44451,1540.888605,1309.900468,1.142363201,21.853166,[],[]
11.90462606,8.953309742,4.096028966,0.2112,0.5546854661,0.9783947975,0.5404252802,-2.00276193,1.661485043,-1.36256556,1.33899264,0.7179446729,3.89013024,1.21039704,-3.818656342,0.4648967226,161.4556863,185.837978,169.5831169,43.43246749,1501.64067,1606.390135,1369.968136,1.187198649,21.886386,[],[]
11.93206621,8.94688968,4.0960272,0.2160004865,0.5449170261,0.975408,0.54042528,-1.98022848,1.62562848,-1.36924411,1.358254984,0.71794464,3.967333552,1.243617327,-3.684925608,0.4656342823,146.6339986,168.2783783,153.8487918,37.79276528,1341.564166,1495.717986,1236.512223,0.8130497364,19.981204,[],[]
11.90450881,9.381325678,4.097259932,0.21120007,0.54481536,0.9754224947,0.5404286268,-1.980421578,1.62602672,-1.362525132,1.338992798,0.7180000173,3.890131192,1.209990383,-3.753223874,0.4597155089,158.5603871,186.3494191,167.8233978,47.30022371,1499.432749,1610.304694,1372.651068,1.103516177,21.528388,[],[]
11.90451139,8.946874743,4.096027212,0.2112028714,0.5448203868,0.9756756904,0.548199675,-2.128597246,1.625628483,-1.411816491,1.341260323,0.7179468369,3.890172207,1.209989765,-3.788917025,0.4657429231,159.2513853,182.6784163,167.0603956,41.52883608,1452.82769,1553.67291,1325.46001,1.039756278,21.6191,[],[]
12.12854336,9.008789524,4.109582814,0.2112,0.54481536,0.975408,0.5404253436,-1.980236615,1.630152775,-1.362526359,1.338992641,0.7644572699,3.89013024,1.214390436,-3.76705422,0.4636648756,159.8116619,184.8589619,168.1607618,44.37478647,1503.061453,1610.571283,1370.876906,1.214091783,21.91387,[],[]
11.90685059,8.94687456,4.096095384,0.2118086162,0.5448153605,0.9987714782,0.54042528,-1.982779563,1.62562848,-1.36252512,1.339000932,0.7187059139,3.89970826,1.210012871,-3.749220578,0.4642465457,157.7878536,182.0915813,165.8890962,43.04396963,1458.900937,1540.082314,1331.291571,1.102881078,21.56378,[],[]
11.9045088,8.947306141,4.0960272,0.2112000004,0.5460219835,0.9754083628,0.5404984552,-1.98022848,1.625649481,-1.363182576,1.33899264,0.7179446401,3.890130245,1.20998976,-3.757510933,0.4649650053,158.1240522,181.9532663,166.0671236,42.38547111,1469.497182,1572.36772,1341.018943,1.11825248,21.756444,[],[]
11.9045088,8.946876538,4.100330055,0.2112,0.5701653171,0.9754105883,0.5432039304,-1.980973294,1.62562853,-1.36252512,1.33899264,0.71794464,3.89013024,1.210094165,-3.928752099,0.4649004636,167.5778273,192.8817558,176.0124701,45.1302443,1561.881006,1669.562469,1425.658961,1.316941566,22.137848,[],[]
11.91298948,9.116533098,4.0960272,0.211213435,0.5448162023,1.034341747,0.5404252852,-1.98022848,1.638861561,-1.362533007,1.339034845,0.7179567422,3.893093808,1.20998976,-3.761666663,0.4602748235,163.561588,191.7947766,172.9726508,48.49333413,1483.155106,1572.581387,1353.891741,1.105035817,21.603344,[],[]
12.47848607,8.94687456,4.096039557,0.211200007,0.54481536,0.9754080001,0.54042528,-2.039911172,1.62562848,-1.364730635,1.338992653,0.7203411781,3.890137422,1.209989827,-3.817255236,0.4628222524,163.5106092,189.7796839,172.2669675,46.86240256,1583.161308,1698.494713,1450.012511,1.412531449,22.33856,[],[]
11.90452862,8.948653163,4.359550693,0.2129755752,0.5451852518,0.9763497873,0.5404423142,-1.980229697,1.625727268,-1.362525121,1.345877204,0.7179446422,4.087244945,1.22261179,-3.66446423,0.4669223178,145.7371692,166.3857764,152.6200383,36.5526874,1248.178434,1333.87593,1129.292152,1.089700591,18.84629,[],[]
11.90450904,8.94687456,4.0960272,0.2112,0.54481536,0.9754751945,0.5606973153,-1.98022848,1.625632162,-1.381379996,1.338993955,0.7181629289,3.89013024,1.294015734,-3.666464272,0.4661677233,151.3283845,173.2937996,158.6501895,37.77914699,1314.947069,1385.772501,1225.007457,0.5728041049,20.841694,[],[]
11.98622129,8.946963841,4.096339601,0.2113909058,0.5448398634,0.975408,0.5404258107,-1.98027182,1.716555146,-1.362525267,1.389219946,0.71794464,3.890331435,1.209994023,-3.738662384,0.4669006816,163.8226862,187.0499783,171.5651169,41.1093879,1454.866063,1518.271314,1327.541934,0.9946903467,21.549938,[],[]
11.9050764,8.94687457,4.13517519,0.2112005068,0.5484050631,0.9840828841,0.54042528,-1.98022849,1.62562848,-1.36252512,1.33899264,0.7179449546,3.89013033,1.20998976,-3.766003895,0.4650247741,161.1454615,185.3854558,169.2254596,43.13423442,1470.045087,1573.04229,1525.913421,1.150779942,21.8427,[],[]
11.9045088,8.967769053,4.096027384,0.2233498217,0.5448153699,0.9754080369,0.5406992272,-1.988138181,1.627043359,-1.36269988,1.339671389,0.7364718115,3.91840045,1.211397897,-3.67730786,0.4629094112,149.1813578,173.0876525,157.1501227,42.04947723,1432.16911,1593.75386,1314.145922,1.002905165,20.952512,[],[]
11.9045088,8.946874607,4.0960272,0.2115449787,0.54481536,0.975408,0.5404252812,-1.980247732,1.625830297,-1.362528343,1.34298758,0.71794464,3.890148091,1.20998976,-3.744872695,0.4650972902,157.9673734,181.6763457,165.8703641,42.13322563,1462.642193,1565.0427,1334.85673,1.093750905,21.70822,[],[]
11.90568256,8.9832232,4.098362647,0.2112000001,0.5450121899,0.9754398705,0.5420376614,-1.98022848,1.62562848,-1.440359469,1.338992643,0.717949932,4.198077221,1.209999943,-3.815463832,0.4656570445,127.395649,146.1869167,133.6594049,33.15694829,1246.676765,1301.338013,1310.632212,1.014152544,17.156128,[],[]
12.04104425,8.94687456,4.263569305,0.2112012391,0.5607594229,0.97540801,0.540433011,-1.984772143,1.647605404,-1.36374514,1.339011795,0.7193113009,3.890130241,1.212508107,-3.838861992,0.465340253,173.0877528,198.8718009,181.6824355,45.84624957,1510.909959,1616.459324,1376.427656,1.349888116,22.31384,[],[]
11.90450963,8.947075253,4.096032032,0.2112,0.544815674,0.9805501168,0.54042528,-1.980228482,1.625628646,-1.36252512,1.33899264,0.7179446405,3.895523853,1.209989761,-3.749324245,0.4649574211,157.2724422,180.9788365,165.1745737,42.19404072,1461.309395,1563.329293,1400.866312,1.108463668,21.648569,[],[]
